Date,Location,2535 � Sales Tax Coll,4000-00 � Rental Income,4100-00 � Cash Sales,4102-00 � Cash Sales - Non-inventory,4105-00 � Early Purchase Option,4200-00 � Roll Pro,4205-00 � Collection Fee - In-House,4210-00 � Reinstatement Fees,4214-00 � Other Fees - Alignments,4215-00 � One Time Fees,4225-00 � NSF Check Fees,4230-00 � Other Miscellaneous Income,4235-00 � Sales Tax Collected,4240-00 � Roll Safe,4250-00 � Chargebacks,4245-00 � Management Fee,4300-00 � Sub-franchisee Royalty Income,5000-00 � Depreciation - Inventory,5101-00 � Paid Out & EPO Charge Offs,5102-00 � Cash Sale Charge Offs,5103-00 � Skip/Stolen Charge Offs,5104-01 � Insurance Charge Offs,5104-02 � Returned Damaged/Non-Repairable,5104-00 � Non-Repairable Charge Offs - Other,5105-00 � Other Charge off,5105-01 � Past Due Account Charge Off,5106-00 � Inventory Cost Adjustment,5100-00 � Charge Off Expense - Other,5400-00 � Club Remittance,5500-00 � Rent Refunds,6070-00 � Parts - Inventory Repair,6071-00 � Labor - Inventory Repair,6069-00 � Inventory Repairs - Other,6500-00 � Radio - Admin,6505-00 � Television Advertising,6508-00 � Radio & TV Production,6510-00 � Print Media,6511-00 � Print Production,6512-00 � Postage - Advertising,6513-00 � Freight - Advertising,6514-00 � Newspaper/Magazine Advertising,6520-00 � Other Print,6525-00 � Telephone Directories,6535-00 � Marquee/Billboards,6540-00 � Customer Referrals,6541-00 � Website Development,6550-00 � Sponsorships,6551-00 � Internet/Online,6490-00 � Advertising and Promotion - Other,6530-00 � Special Events,6545-00 � Website,6018-00 � Cash Short (Long),6031-00 � VIN Search Fees,6515-00 � Internal Postage,6560-00 � Administrative & Collections,6555-00 � Other Selling Expenses - Other,6001-00 � Selling Expense - Other,6020-00 � Bad Checks,6021-00 � NSF Check Fees,6023-00 � Bank Card Fees,6025-00 � Bank Service Charges,6026-00 � Late Fees,6019-00 � Bank Charges - Other,6002-00 � General & Admin Expense - Other,6034-00 � Legal Fees,6035-00 � Accounting Fees,6036-00 � Consulting Fees,6029-00 � Professional Fees - Other,6040-00 � Property & General Liability,6045-00 � Officer's Life,6039-00 � Insurance Expense - Admin - Other,6000-00 � Office Supplies,6010-00 � Postage,6015-00 � Freight,6065-00 � General Supplies,"6059-00 � Postage, Freight & Supplies - Other",6300-00 � Rent Expense,6305-00 � Utilities,6310-00 � Property Insurance,6315-00 � Security,6320-00 � Pest Control,6325-00 � Repair & Maintenance Building,6326-00 � Relocation Expenses,6068-00 � Occupancy Expense - Other,6330-00 � Repairs & Maintenance - Equip,6335-00 � Equipment Rental,6079-00 � Equipment Expense - Other,"6100-00 � Depreciation Expense - F,F&E",6105-00 � Amortization Expense,6400-00 � Repair & Maintenance - Vehicles,6405-00 � Fuel & Oil - Vehicle,6410-00 � Lease - Vehicle,6420-00 � Vehicle Insurance,6430-00 � Vehicle Licenses,6399-00 � Vehicle Expense - Other,6499-00 � Depreciation Expense,6085-00 � Charitable Contributions,6090-00 � Customer Settlements,6598-00 � Other - Other,6600-00 � Software license fees,6610-00 � Computer Supplies,6615-00 � Computer Maintenance & Repair,6650-00 � Telephone & Communications,6599-00 � Computer & Internet Expenses - Other,6999-00 � Miscellaneous Expense,6201-00 � Salary,Total 6202-00 � Hourly,6203-00 � Overtime hourly,6204-00 � Holiday,6205-00 � Bonus,6205-99 � Bonus Reimbursement Due,6200-00 � Salaries & Wages - Other,6077-00 � Mileage Reimbursement,6075-00 � Travel Expense,6078-00 � Meals & Entertainment,6074-00 � Travel & Entertainment - Other,6082-00 � Dues - Deductible,6095-00 � Dues - Non Deductible,6081-00 � Dues & Subscriptions - Other,6227-00 � FFCRA Taxes,6221-00 � Unemployment Taxes,6226-00 � FICA Match,6220-00 � Payroll Taxes - Other,6235-00 � Retirement Benefits,6225-00 � Group Health & Life Insurance,6230-00 � Worker's Compensation,6239-00 � Insurance Expense - Employee - Other,6240-00 � Medical Expenses,6245-00 � Employee Procurement,6246-00 � Drug Screening,6250-00 � Employee Moving Expense,6255-00 � Seminars & Education,6260-00 � Employee Training,6265-00 � Uniforms,6270-00 � Awards & Gifts,6275-00 � Banquet,6280-00 � Special Events,6285-00 � Leased Employees,6370-00 � Moving Expense - Administrative,7011-00 � Other Employee Expense - Other,7010-00 � Payroll Expenses - Other,6050-00 � Franchise Tax,6052-00 � Personal Property,6054-00 � Real Estate,6056-00 � Sales & Use Tax,6058-00 � Waste Tire tax,6060-00 � Miscellaneous Tax,6080-00 � Business Licenses & Permits,6086-00 � Fines & Penalties,6088-01 � Royalty Fees Sherwood,6088-02 � Royalty Fees Mabelvale,6088-03 � Royalty Fees Conway,6088-04 � Royalty Fees Fayetteville,6088-05 � Royalty Fees Rogers,6088-06 � Royalty Fees Dallas,6088-07 � Royalty Fees Ft Smith,6088-91 � Royalty Fees Admin,6088-00 � Royalty Fees - Other,"7013-00 � Tax, License & Permit Expense - Other",6030-00 � Operational Overhead,7001-00 � Proceeds from Sale of Assets,7001-06 � Sale of Dallas,7002-00 � Other Income,7003-00 � Interest Income,7004-00 � Purchase Discount,7006-00 � Insurance Proceeds Received,7001-01 � Loss on Disposal of assets,8000-00 � Interest Expense,9000-00 � Overhead Allocation,9999-00 � Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal
05/31/2019,2415,0,123663.29,7651.35,0,25386.32,18812.18,0,10056.39,9245.48,769.11,0,1617.84,0,1536.4,0,0,0,35365.08,18315.11,4203.64,0,6585.63,4320.93,0,0,14567.82,197.9,0,4062.84,0,42.5,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,-85.88,0,0,0,0,0,0,0,3401.52,0,0,190.12,0,0,5980.87,0,0,819.14,0,0,77.53,0,1137,2851.23,0,6000,870.22,0,75.75,0,50,0,0,0,95.95,0,1495.87,31.25,0,340.49,0,157.91,0,0,0,0,0,0,444.38,0,0,723.71,0,0,5909.16,0,2443.94,766,8523.55,0,0,0,1261.23,0,0,0,0,11.31,0,50.13,2459.27,0,553.22,3039.03,532.49,0,0,36.58,192,0,0,0,413.26,0,0,0,0,0,0,0,0,1235.34,654.64,0,1260,0,0,0,0,0,0,0,0,0,0,0,5932.33,0,8916.4,0,0,0,0,184.64,0,0,0,0,0,1109,219,,,,,,,
05/31/2019,2416,0,78907.71,3183,0,11249.69,12541.95,0,7402.62,4940.48,391.13,0,2042.72,0,2733.37,0,0,0,21014.33,9391.9,1413.74,0,4220.84,611.64,0,0,4808.82,114.93,0,3080.81,0,0,0,0,4875.5,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,21.38,0,0,0,0,0,0,0,1739.49,0,0,0,0,378,3701.78,0,0,1008.72,0,0,1473.82,0,538,2499.99,0,5000,421.41,0,54.74,0,495,0,0,0,0,0,1122.79,31.25,0,306.76,0,270.66,0,0,0,0,0,0,444.37,0,0,494.33,0,0,4755.83,0,1338.03,456,4343.12,0,0,0,0,135.53,0,0,0,11.31,0,0,1579.03,0,224.47,2679.75,324.41,0,0,89.15,0,0,0,0,213.8,86.83,0,0,0,0,0,0,0,628.83,172.72,0,707.5,0,0,0,0,0,0,0,0,0,0,0,3640.5,0,8916.4,0,0,0,0,153.54,0,0,0,0,0,669,121,,,,,,,
05/31/2019,2417,0,83810.34,9653.77,0,19378.43,11333.3,0,2843.54,7857.61,923.65,0,902.33,0,2224.47,0,0,0,22639.22,16147.26,5184.92,0,2955.24,751.27,0,0,2473.34,186.4,0,2778.55,0,46.38,0,0,8550,0,250,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,12.42,0,0,0,0,0,0,0,2099.37,25.86,0,0,0,319,4167.82,0,0,703.82,0,0,434.93,0,376.5,1931.24,0,8000,799.23,0,36.55,0,0,0,0,328.12,45,0,2466.14,31.25,0,303.79,0,170.5,0,0,0,0,0,0,0,0,0,461.5,0,0,6250,0,1671.96,540,5921,0,0,0,0,0,0,0,0,11.31,0,38.32,1943.81,0,229.4,2500.62,399.83,0,0,51.9,0,0,0,0,566.45,0,0,0,0,0,0,0,0,126.96,1239.84,0,178.29,0,0,0,0,0,0,0,0,0,0,0,4140.75,0,8916.4,0,0,0,0,206.45,0,0,0,0,0,659,140,,,,,,,
05/31/2019,2418,0,71756.85,1520.23,0,19023.28,12538.8,0,7629.14,7771.37,1006.64,0,1071.93,0,2549.21,0,0,0,20008.84,13861.01,666.75,0,0,62.69,0,0,664.14,910.24,0,3084.37,0,100,0,0,8115.67,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,150,0,199.28,0,0,0,0,0,0,0,1816.75,26.72,0,0,0,1278.81,3746.02,0,0,1147.99,0,0,1368.71,0,0,3751.78,0,8000,775.82,0,151.37,0,0,0,0,0,158.64,0,1923.07,31.25,0,338.81,0,147.5,0,0,0,0,0,0,444.38,0,0,653.09,0,0,4512.5,0,2658.67,436,3482,0,0,0,531.49,0,0,0,0,11.31,0,0,1569.52,0,329.03,2616.85,336.22,0,0,98.65,48,0,0,0,539.33,0,0,0,0,0,0,176.41,0,712.83,263.45,0,1223.11,0,0,0,0,0,0,0,0,0,0,0,3713.87,0,8916.4,0,0,0,0,0,0,0,0,0,0,696,164,,,,,,,
05/31/2019,2419,0,92529.96,179.99,0,19457.54,13765.53,0,5555.64,8028.64,1048.31,0,1750.4,0,3873.62,0,0,0,25120.34,17355.01,158.1,0,4063.9,884.87,0,0,5433.12,135.2,0,3558.23,0,454.31,0,0,10550,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,38.05,0,0,0,0,0,0,0,2969.56,56.69,0,0,0,203.81,4387.03,0,0,858.99,0,0,1506.76,2.79,314.35,1722.01,0,9000,752.53,0,47.58,0,0,0,0,4.96,143.05,0,2502.19,31.25,0,582.43,0,157.5,0,0,0,0,0,0,444.38,0,0,426.45,0,0,5865,0,1043.02,564,2352.97,0,0,0,0,0,0,0,0,11.31,0,99.04,1661.14,0,538.99,1603.98,297.15,0,0,206.83,48,0,0,0,344.13,0,0,0,0,0,0,0,0,896.3,1255.24,0,0,0,0,0,0,0,0,0,0,0,0,0,4334.52,0,8916.4,0,0,0,0,58.37,0,0,0,0,0,739,129,,,,,,,
05/31/2019,2420,0,73137.76,843.88,0,13587.42,10974.75,0,5418.91,6920.88,219.26,0,1169.06,0,1944.91,0,0,0,19491.09,8005.4,308,0,1560.2,197.84,0,0,5361.58,249.56,0,2608.08,0,0,0,0,6743,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,-187.53,0,0,0,0,0,0,0,1547.85,0,0,26.42,0,48.2,3426.5,0,0,948.82,0,0,0,0,208,2669.71,0,9000,680.87,0,36.55,44.1,221.95,0,0,0,0,0,2478.99,31.25,0,176.33,0,172.41,0,0,0,0,0,0,444.37,0,0,720.18,0,0,7479.16,0,1802.74,490,1920.32,0,0,0,2739.68,0,0,0,0,11.31,0,45.55,1800.24,0,481.95,207.73,328.99,0,0,48.09,0,0,0,0,344.3,0,0,0,0,0,0,0,0,348.34,1119.16,46.64,1477.8,0,0,0,0,0,0,0,0,0,0,0,3391.43,0,8916.4,0,0,0,0,206.64,0,0,0,0,0,637,104,,,,,,,
05/31/2019,2421,0,185549.2,6510.03,0,27874.37,28557.56,0,15292.99,16944.31,4073.65,0,5299.62,0,7072.52,0,0,0,48650.66,27118.7,3002.18,0,8448.4,488.37,0,0,10614.86,-994,0,7206.67,0,0,0,0,12597,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,-147.63,0,0,0,0,0,0,0,4214.72,0,0,247.63,0,0,8915.23,0,0,854.74,0,0,1168.63,0,976,5211.73,0,7500,1355.09,0,0,0,340,0,0,0,0,0,2723.93,31.25,502.57,327.11,0,215.83,0,0,0,0,0,0,444.38,0,0,444.46,0,0,11020,0,5764.5,982,12006.15,0,0,0,0,0,0,0,0,11.31,0,8.14,3878.13,0,781.65,4245.18,797.76,0,0,159.84,0,0,0,200,407.35,0,0,0,0,0,0,0,153,993.52,802.24,0,1739.25,0,0,0,0,0,0,0,0,0,0,0,8756.24,0,8916.4,0,0,0,0,228.99,0,0,0,0,0,1416,267,,,,,,,
05/31/2019,2422,0,103398.6,4397.05,0,8860.76,16158.88,0,6308.65,8632.9,488.18,0,984.73,0,3768.14,0,0,0,26024.55,9395.28,2233.6,0,2448.56,1012.34,0,0,6564.68,410.6,0,4044.45,0,0,118.28,0,8934,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,35.69,0,39.66,0,0,0,0,0,0,0,2662.71,0,0,0,0,203.8,4597.14,0,0,1053.24,0,0,464.39,0,420.01,4588.82,0,9000,958.19,0,36.55,0,95,0,0,1247.26,67.14,0,2411.99,31.25,0,398.19,0,168.83,0,0,0,0,0,0,444.38,0,0,733.23,0,0,5700,0,2107.99,664,5759.66,0,0,0,0,0,0,0,0,11.31,0,60.38,2121.55,0,204.04,1741.9,446.47,0,0,73.33,48,0,0,0,574.12,0,0,0,0,0,0,0,0,215.65,2504.62,0,0,0,0,0,0,0,0,0,0,0,0,0,4567.59,0,8916.4,0,0,0,0,58.57,0,0,0,0,0,840,188,,,,,,,
05/31/2019,2423,0,138313.27,1828.58,0,23233.03,16805.59,0,11930.07,10540.42,1575.14,0,1638.69,0,3992.71,0,0,0,35752.08,20531.14,652,-1194.28,4370.22,2412.43,0,0,5585.43,716.72,0,4222.82,0,77.98,2045.01,0,7982,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0.05,0,0,0,0,0,0,0,3234.66,0,0,0,0,0,6296.68,0,0,871.64,0,0,230.63,14.35,3023.26,3761.25,0,9000,1199.64,0,36.55,65,260,0,0,0,60.75,0,2295.34,31.25,0,304.72,0,207.91,0,0,0,0,0,0,444.38,0,0,587.61,0,0,8192.5,0,1607.77,808,7295.29,0,0,0,488.55,0,0,0,0,11.31,0,132.25,2619.71,0,200,2445.07,552.7,0,0,155.84,432,0,0,0,51.46,0,0,0,0,0,0,134.52,0,421,1248.15,0,1197,0,0,0,0,0,0,0,0,0,0,0,6247.52,0,8916.4,0,0,55.24,0,185.39,0,0,0,0,0,1014,185,,,,,,,
05/31/2019,2424,0,52891.19,1592.49,0,13273.15,7639.04,25,2605.08,4442.02,323.06,0,303.01,0,1438.44,0,0,0,14434.09,12427.4,556,0,1571.49,1298.46,0,0,1706.5,188.03,0,1841.66,0,0,0,0,6016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,80.42,0,0,0,0,0,0,0,1563.25,0,0,0,0,0,2538.43,0,0,805.15,0,0,320.89,0,0,1568.17,0,9000,969.91,0,36.55,0,0,0,0,318.78,156.48,0,1925.14,31.25,0,138.16,0,171.33,0,0,0,0,0,0,444.38,0,0,407.19,0,0,5299.99,0,1295.63,344,2076.27,0,0,0,0,0,0,0,0,11.31,0,315.05,1314.11,0,67.69,727.31,282.06,0,0,94.29,96,0,0,0,463.3,0,0,0,0,0,0,0,0,125,1270.73,0,80.45,0,0,0,0,0,0,0,0,0,0,0,2529.34,0,8916.4,0,0,0,0,147.6,0,0,0,0,0,419,79,,,,,,,
05/31/2019,2425,0,81436.18,7309.39,0,27595.14,10925.14,50,7017.76,7057.96,805.99,0,2219.07,0,3099.14,0,0,0,24835.73,20992.08,3175.92,0,3817.86,372.36,0,0,2745.23,306.1,0,2890.35,0,0,0,0,5764.17,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,183.74,0,0,0,0,0,0,0,1574.24,0,0,0,0,0,4422.42,0,0,1056.21,0,0,188.55,11,270,3018.15,0,9000,874.45,0,36.55,0,0,0,0,0,0,0,2884.99,31.25,0,306.44,0,165.5,0,0,0,0,0,0,444.38,0,0,202.32,0,0,6067.92,0,2069.18,372,3722.5,0,0,0,0,0,0,0,0,11.31,0,22.02,1572.47,0,471.72,1142.81,322.72,0,0,49.08,96,0,0,0,649.21,0,0,0,0,0,0,0,0,600,698.44,47.82,930.15,0,0,0,0,0,0,0,0,0,0,0,4355.87,0,8916.4,0,0,0,0,257.82,0,0,0,0,0,594,163,,,,,,,
05/31/2019,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,411.69,0,0,0,2000,0,0,3276,0,1426.34,0,0,0,31.06,3840.61,0,0,0,0,0,0,19.26,0,0,0,0,0,6918.27,-7.09,162.18,3198.21,0,487.25,23.89,0,0,37630.76,0,0,1197.98,0,0,0,0,0,36779.1,0,0,0,0,0,0,0,16193.01,1821.81,0,0,0,0,0,93.84,716.33,0,1429.4,749.37,55,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07,-306,0,0,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23495.02,171562,0,0,59422.13,0,0,,,,,,,,,
05/31/2019,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,142.33,0,36.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.99,0,0,0,0,0,0,0,-1274.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3226.56,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
05/31/2019,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13166.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
05/31/2019,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.67,0,0,0,0,0,1248.74,0,550,378.29,0,0,0,818.26,0,0,0,0,0,319.41,0,696.24,272.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4476.22,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
05/31/2019,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-141644.55,0,0,0,0,0,1326.29,27.4,0,189.31,0,7372,686.83,0,36.55,0,1032.75,0,0,0,0,0,2317.24,0,0,0,0,0,0,0,0,0,0,0,0,1465.48,0,527.42,0,0,32708.32,0,0,128,5191.58,0,0,0,0,73.96,0,0,0,345.83,0,13.48,3104.63,0,1447.15,2632.53,64.15,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
05/31/2019,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,254,0,0,4753,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,5393.92,0,0,0,0,0,0,0,0,0,117.98,846.23,0,0,0,0,0,0,0,0,0,0,2982.54,780,1561.73,4841.02,0,0,151.49,0,0,0,0,0,0,2665.39,0,0,10064.01,0,1210.64,6263.24,0,2412.58,0,0,0,0,0,0,0,2373.7,9.99,2069.91,75,0,75400.04,0,838.47,676,27406.02,0,0,0,9029.38,2036.67,0,1832.8,0,3041.81,0,50.64,8184.7,0,3691.42,10157.62,1034.59,0,0,51.9,0,0,612.97,786.57,-30.4,3407.71,0,0,0,0,0,0,612,1674.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-215207.22,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
04/30/2019,2401,0,101021.44,6267.04,0,19331.57,16762.84,0,6872.86,9004.58,486.83,0,2065.7,0,4370.23,0,0,0,27034.44,14323.54,4208.31,0,3828.21,0,0,131.98,3352.07,-26.37,0,4225.04,0,0,190,0,3639.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,-103.18,0,0,0,0,0,0,0,3701.32,51.55,0,0,0,0,4985.49,0,0,501.7,0,0,81,0,160,1998.7,0,6000,1415.64,0,21.16,0,0,0,0,0,51.79,0,826.63,0,21.95,532.86,0,151.33,0,0,0,0,0,0,438.92,0,0,736.09,0,0,6602.5,0,1174.05,0,10690.12,0,0,0,0,0,0,0,0,11.31,0,25.78,2512.6,0,615.42,1763.89,558.79,0,0,36.58,0,0,0,0,247.78,0,0,0,0,0,0,0,153,564.83,351.92,79,1051.65,0,0,0,0,0,0,0,0,0,0,0,4923.52,0,9429.43,0,0,0,0,331.32,0,0,0,0,0,831,122,,,,,,,
04/30/2019,2402,0,74517.55,1253.25,0,13345.38,11875.04,0,6025.53,6921.46,902.57,0,1581.46,0,3733.9,0,0,0,19618.05,8988.14,522.32,0,4167.1,1318.82,0,860.4,4518.09,-27.7,0,3142.54,0,0,0,0,3626.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,19.02,0,0,0,0,0,0,0,1809.12,25.85,0,0,0,0,3604.68,0,0,359.7,0,0,459.28,0,223,1601.23,0,6000,1277.3,0,21.26,0,0,0,0,0,51.79,0,1367.46,0,0,241.7,0,154.58,0,0,0,0,0,0,438.92,0,0,1051.88,0,0,4845,0,875.96,0,7096.18,0,0,0,0,0,0,0,0,11.31,0,66.39,1842.93,0,166.08,931.65,387.44,0,0,65.83,0,0,0,0,227.61,0,0,0,0,0,0,0,153,553.73,205.33,120,763.8,0,0,0,0,0,0,0,0,0,0,0,3557.24,0,9429.43,0,0,0,0,226.82,0,0,0,0,0,611,97,,,,,,,
04/30/2019,2403,0,96444.06,6188.73,0,16150.98,13977.11,0,8181.66,8003.73,464.98,0,3263.31,0,3830.89,0,0,0,25987.48,12930.05,3168.74,-330,5159.63,1319.17,0,97.52,3323.49,130.73,0,3616.74,0,0,0,0,3639.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,-29.13,0,0,0,0,0,0,0,2313.06,25.33,0,0,0,0,4695.16,0,0,518.95,0,0,348.83,0,261,2498.67,0,6000,670.28,0,174.74,0,247.5,0,0,317.13,61,0,1023.47,0,0,354.33,0,154.58,0,0,0,0,0,0,438.92,0,0,1167.19,0,0,6080,0,1977.4,0,8472.56,0,0,0,0,0,0,0,0,11.31,0,96.55,2279.77,0,709.46,1839.88,512.46,0,0,109.71,0,0,0,0,260.01,0,0,0,0,0,0,0,153,558.84,262.87,65.86,1125.75,0,0,0,0,0,0,0,0,0,0,0,4597.26,0,9429.43,0,0,0,0,284.86,0,0,0,0,0,766,161,,,,,,,
04/30/2019,2404,0,101025.92,3457,0,24961.07,15211.85,0,8788.55,9125.51,1169.97,0,1689.71,0,2880.99,0,0,0,30287.55,19304.16,1955,-571.28,0,498.14,0,0,3907.72,988.7,0,3654.3,0,0,0,0,5086.42,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,-175.96,0,0,0,0,0,0,0,2863.49,25.35,0,0,0,0,5049.32,0,0,514.12,0,0,-211.82,10.5,301,2877.24,0,6700,627.39,0,17.56,0,137.19,0,0,0,49,0,956.52,0,0,348.58,0,123.25,0,0,0,0,0,0,438.92,0,0,615.85,0,0,4166.66,0,2713.11,0,8462.08,0,0,0,0,0,0,0,0,11.31,0,106.07,2122.98,0,161.23,2962.55,448.48,0,0,593.58,0,0,0,0,557.69,0,0,0,0,0,0,0,153,628.39,284.09,102.6,1044.9,0,0,0,0,0,0,0,0,0,0,0,4998.63,0,9429.43,0,0,290.27,0,399.6,0,0,0,0,0,869,140,,,,,,,
04/30/2019,2405,0,115027.93,13133.85,0,23578.82,14068.58,0,8086.35,8589.22,956.91,0,973,0,3354.6,0,0,0,32581.25,24418.21,7307.32,0,3231.84,3753.67,0,152,10264.22,714.13,0,3613.22,0,0,0,0,5086.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,66.54,0,0,0,0,0,0,0,2953.38,21.69,0,0,0,0,5633.08,0,0,502.37,0,0,236.66,293.45,386,7864.61,0,6700,651.44,0,17.52,0,2333.33,0,0,0,49,0,1488.15,0,187.22,848.68,0,123.25,0,0,0,0,450.66,0,438.92,0,0,420.79,0,0,8075,0,4121.95,0,11303.79,0,0,0,0,0,0,0,0,11.31,0,148.53,3179.34,0,1341.78,3166.42,634.78,0,0,565.83,0,0,0,0,490.72,0,0,0,0,0,0,0,153,810.43,862.09,42,1276.8,0,0,0,0,0,0,0,0,0,0,0,5603.89,0,9429.43,0,0,0,0,428,0,0,0,0,0,1008,246,,,,,,,
04/30/2019,2406,0,115993.06,2405,0,18331.95,17391.81,0,8021.49,9161.38,880.86,0,2229.92,0,4532.09,0,0,0,31457.61,12578.88,1238,0,7597.47,1059.49,0,731.2,6312.98,573.95,-36,4420.43,0,0,60,0,3690.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,137.55,0,0,0,0,0,0,0,3274.4,-557.64,0,0,0,0,5368.43,0,0,565.87,0,0,513.34,0,338,2506.68,0,8000,901.21,0,21.26,0,154.78,0,0,3.6,51.79,0,1471.18,663.88,0,55,0,153.58,0,0,0,0,0,0,438.92,0,0,750.39,0,0,7267.5,0,2256.65,0,12824.53,0,0,0,0,71.36,0,0,0,11.31,0,29.39,2596.49,0,510.57,2637.14,546.78,0,0,80.45,0,0,0,0,331.99,0,0,0,0,0,0,0,153,779.31,706.88,132.36,1356.6,0,0,0,0,0,0,0,0,0,0,0,5301.53,0,9429.43,0,0,0,0,345.22,0,0,0,0,0,1017,158,,,,,,,
04/30/2019,2407,0,150531.75,6869.27,0,29960.93,23240.83,25,11691.04,13562.12,2167.12,0,1311.31,0,4347.62,0,0,0,39422.38,17935.3,3602.74,0,2035,1640.76,0,0,3545.15,13.56,0,5593.24,0,0,0,0,5647.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,-14.75,0,0,0,0,0,0,0,4427.7,21.73,0,0,0,0,7311.21,0,0,664.03,0,0,1364.04,0,464,5565.99,0,8700,624.02,0,57.95,87.8,0,0,0,0,56,0,626.58,145.83,6.58,645.18,0,271.16,0,0,0,0,0,0,438.92,0,0,1057.9,0,0,9266.67,0,3118.22,0,13369.79,0,0,0,0,0,0,0,0,11.31,0,114.36,3676.07,0,1194,4360.79,746.83,0,0,536.58,0,0,0,0,514.42,0,0,0,0,0,0,0,153,848.66,946.05,227.96,1862.7,0,0,0,0,0,0,0,0,0,0,0,7271.87,0,9429.43,0,0,405.82,0,540.96,0,0,0,0,0,1264,254,,,,,,,
